t,position,velocity
3.6936936936936937,0.9922806297626897,-0.027553822250586203
3.7037037037037037,0.9920060891019875,-0.02729539889491182
3.7137137137137137,0.9917342539911961,-0.02701340094295548
3.7237237237237237,0.9914653559782479,-0.02670871449430104
3.7337337337337337,0.9911996177372541,-0.026382226284354382
3.7437437437437437,0.9909372530667421,-0.026034822768609796
3.7537537537537538,0.9906784668969435,-0.02566738923032375
3.7637637637637638,0.9904234553058957,-0.025280808911910355
3.7737737737737738,0.9901724055441179,-0.024875962170340913
3.7837837837837838,0.9899254960676204,-0.02445372565679824
3.793793793793794,0.9896828965790035,-0.024014971520805665
3.803803803803804,0.9894447680764004,-0.023560566639020255
3.813813813813814,0.9892112629100136,-0.02309137186884991
3.823823823823824,0.9889825248460007,-0.022608241327024707
3.833833833833834,0.9887586891374542,-0.022112021693224463
3.843843843843844,0.9885398826022271,-0.021603551538836332
3.853853853853854,0.9883262237073517,-0.0210836606808888
3.863863863863864,0.988117822659799,-0.02055316956118208
3.873873873873874,0.9879147815033273,-0.0200128886506084
3.883883883883884,0.9877171942211681,-0.019463617878630567
3.893893893893894,0.9875251468442958,-0.01890614608786249
3.903903903903904,0.9873387175650332,-0.018341250513671015
3.913913913913914,0.9871579768557402,-0.017769696288695402
3.923923923923924,0.9869829875923396,-0.017192235972157858
3.933933933933934,0.9868138051824287,-0.016609609103816807
3.943943943943944,0.9866504776977357,-0.01602254178239305
3.953953953953954,0.9864930460106731,-0.015431746268278751
3.963963963963964,0.9863415439347469,-0.014837920610319051
3.973973973973974,0.9861959983685834,-0.014241748296437142
3.983983983983984,0.9860564294433337,-0.013643897927855262
3.993993993993994,0.9859228506732232,-0.013045022916646226
4.004004004004004,0.9857952691090123,-0.012445761206333351
4.014014014014014,0.9856736854941407,-0.011846735015240147
4.024024024024024,0.9855580944233269,-0.011248550602275798
4.034034034034034,0.9854484845034026,-0.010651798054827499
4.044044044044044,0.9853448385161602,-0.01005705109841664
4.054054054054054,0.9852471335829984,-0.009464866927762397
4.064064064064064,0.9851553413311536,-0.008875786058883575
4.074074074074074,0.9850694280613075,-0.0082903322018575
4.084084084084084,0.9849893549163669,-0.007709012153843497
4.094094094094094,0.9849150780512149,-0.007132315711967682
4.104104104104104,0.9848465488032359,-0.006560715605656108
4.114114114114114,0.984783713863422,-0.005994667447993599
4.124124124124124,0.984726515447875,-0.005434609705677388
4.134134134134134,0.9846748914695149,-0.004880963687126481
4.1441441441441444,0.9846287757098204,-0.004334133548300191
4.1541541541541545,0.9845880979904241,-0.0037945063157729803
4.1641641641641645,0.9845527843443919,-0.003262451926606305
4.1741741741741745,0.9845227571870211,-0.002738323284552923
4.1841841841841845,0.9844979354859967,-0.002222456332124204
4.1941941941941945,0.9844782349307488,-0.0017151701380467726
4.2042042042042045,0.9844635681008581,-0.0012167669996311803
4.2142142142142145,0.9844538446333665,-0.000727532559572068
4.2242242242242245,0.984448971388846,-0.0002477359366970852
4.2342342342342345,0.9844488526160928,0.00022237012982049192
4.2442442442442445,0.9844533901153109,0.000682549123271604
4.2542542542542545,0.9844624833996607,0.0011325805797310397
4.2642642642642645,0.9844760298550482,0.0015722599063742238
4.2742742742742745,0.9844939248980363,0.0020013981882787456
4.2842842842842845,0.9845160621317688,0.002419821984197437
4.2942942942942945,0.9845423334997947,0.0028273731117884984
4.3043043043043046,0.9845726294376937,0.0032239084227870564
4.314314314314315,0.9846068390224016,0.003609299568600064
4.324324324324325,0.984644850119144,0.003983432756804306
4.334334334334335,0.9846865495258889,0.004346208499024243
4.344344344344345,0.9847318231152337,0.004697541350663149
4.354354354354355,0.9847805559736497,0.005037359642957407
4.364364364364365,0.9848326325380062,0.0053656052078195765
4.374374374374375,0.9848879367293075,0.005682233095931565
4.384384384384385,0.9849463520835748,0.005987211288544364
4.394394394394395,0.9850077618798151,0.006280520403435674
4.404404404404405,0.9850720492650179,0.006562153395471279
4.414414414414415,0.9851390973761307,0.006832115252210252
4.424424424424425,0.9852087894589632,0.007090422684987973
4.434434434434435,0.9852810089839796,0.007337103815904613
4.444444444444445,0.9853556397589377,0.007572197861140004
4.454454454454455,0.9854325660383427,0.007795754811009101
4.464464464464465,0.9855116726296825,0.008007835107164735
4.474474474474475,0.9855928449964202,0.008208509317347443
4.484484484484485,0.9856759693577187,0.008397857808074172
4.494494494494495,0.9857609327848826,0.008575970415650095
4.504504504504505,0.9858476232944976,0.008742946115879547
4.514514514514515,0.9859359299382602,0.008898892692844204
4.524524524524525,0.9860257428894884,0.009043926407108011
4.534534534534535,0.9861169535263096,0.009178171663700021
4.544544544544545,0.9862094545115256,0.009301760680217621
4.554554554554555,0.9863031398691567,0.009414833155383797
4.564564564564565,0.9863979050576727,0.009517535938383398
4.574574574574575,0.9864936470399175,0.009610022699294047
4.584584584584585,0.9865902643497438,0.009692453600918615
4.594594594594595,0.9866876571553691,0.009764994972316674
4.604604604604605,0.986785727319474,0.009827818984323408
4.614614614614615,0.9868843784560644,0.00988110332733494
4.624624624624625,0.9869835159841193,0.00992503089162973
4.634634634634635,0.9870830471780544,0.009959789450486515
4.644644644644645,0.9871828812150268,0.009985571346349455
4.654654654654655,0.987282929219115,0.010002573180282182
4.664664664664665,0.9873831043024086,0.01001099550494271
4.674674674674675,0.9874833216030426,0.010011042521301708
4.684684684684685,0.9875834983202154,0.010002921779317508
4.694694694694695,0.9876835537462314,0.009986843882771478
4.704704704704705,0.9877834092956105,0.009963022198458283
4.714714714714715,0.9878829885313092,0.00993167256991608
4.724724724724725,0.9879822171880998,0.009893013035872505
4.734734734734735,0.9880810231931555,0.009847263553573
4.744744744744745,0.9881793366838907,0.009794645727148856
4.754754754754755,0.9882770900231087,0.009735382541173504
4.764764764764765,0.9883742178115081,0.009669698099546147
4.774774774774775,0.9884706568976037,0.009597817369833344
4.784784784784785,0.9885663463851149,0.009519965933189968
4.794794794794795,0.98866122763788,0.009436369739972496
4.804804804804805,0.9887552442823532,0.009347254871148783
4.814814814814815,0.9888483422077418,0.009252847305600059
4.824824824824825,0.9889404695638451,0.00915337269340246
4.834834834834835,0.9890315767566532,0.0090490561351671
4.844844844844845,0.9891216164417685,0.008940121967509675
4.854854854854855,0.9892105435157095,0.008826793554712336
4.864864864864865,0.9892983151051612,0.00870929308663304
4.874874874874875,0.9893848905542345,0.008587841382909482
4.884884884884885,0.989470231409796,0.008462657703497453
4.894894894894895,0.989554301404934,0.008333959565575824
4.904904904904905,0.9896370664406239,0.008201962566843218
4.914914914914915,0.9897184945656561,0.008066880215224198
4.924924924924925,0.989798555954892,0.007928923764995984
4.934934934934935,0.9898772228859115,0.0077883020593397505
4.944944944944945,0.9899544697141169,0.007645221379314094
4.954954954954955,0.9900302728463567,0.0074998852992416865
4.964964964964965,0.9901046107131337,0.007352494548493958
4.974974974974975,0.9901774637394626,0.007203246879652443
4.984984984984985,0.9902488143144382,0.007052336943019547
4.994994994994995,0.9903186467595804,0.006899956167445716
5.005005005005005,0.990386947296017,0.0067462926474344785
5.015015015015015,0.9904537040105674,0.006591531036481256
5.025025025025025,0.9905189068207908,0.006435852446596946
5.035035035035035,0.9905825474390584,0.006279434353961849
5.045045045045045,0.9906446193357114,0.006122450510650966
5.055055055055055,0.9907051177013663,0.005965070862366949
5.065065065065065,0.990764039408426,0.005807461472112417
5.075075075075075,0.9908213829718566,0.005649784449729119
5.085085085085085,0.9908771485092878,0.005492197887227281
5.095095095095095,0.990931337700494,0.005334855799824559
5.105105105105105,0.9909839537463148,0.005177908072610243
5.115115115115115,0.9910350013270676,0.005021500412746779
5.125125125125125,0.9910844865605106,0.004865774307117301
5.135135135135135,0.9911324169594086,0.00471086698532459
5.145145145145145,0.9911788013887531,0.004556911387943863
5.155155155155155,0.991223650022693,0.004404036139929018
5.165165165165165,0.9912669743012222,0.0042523655290691055
5.175175175175175,0.9913087868866783,0.004102019489389363
5.185185185185185,0.9913491016200977,0.003953113589388846
5.195195195195195,0.9913879334774781,0.00380575902500445
